ID,CCAvg,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard,Age,Family,ZIPCode,FirstName,LastName,Education,Experience,Income
299,3.2,0,0,0,0,0,0,43.0,2.0,92069.0,Betty,Mendoza,1,19,81
300,5.5,0,1,0,1,1,0,41.0,1.0,90057.0,Krystal,Siegal,3,15,159
301,1.3,0,0,1,0,0,0,34.0,4.0,92843.0,Marc,Baker,1,9,70
302,6.9,196,0,0,0,0,0,65.0,2.0,92120.0,Jason,Owens,1,39,150
303,7.5,0,0,0,0,1,0,45.0,2.0,94550.0,Annie,Eversole,1,21,152
304,3.0,617,1,0,0,0,0,49.0,4.0,95605.0,Mark,Beamon,1,25,195
305,0.1,0,0,0,0,0,0,48.0,1.0,90740.0,Kathleen,Adkerson,1,23,22
306,1.3,123,0,0,0,1,0,60.0,1.0,91207.0,Susann,Tuck,1,35,22
307,0.8,0,0,0,0,1,1,55.0,3.0,92373.0,Lisa,Jeans,1,29,79
308,1.4,0,0,0,0,1,0,42.0,1.0,90401.0,Elsa,Moore,3,18,33
309,4.33,0,0,0,1,1,1,32.0,2.0,94720.0,Mark,Grosvenor,1,8,128
310,3.8,0,0,1,0,1,0,62.0,1.0,95929.0,Donna,Bryant,1,38,91
311,0.9,0,0,0,0,1,1,57.0,4.0,90277.0,Gary,Stapleton,1,32,39
312,7.3,167,0,0,0,1,0,52.0,1.0,94550.0,Veronique,Khouri,1,26,121
313,0.67,0,0,1,0,1,0,36.0,1.0,91741.0,Dominic,Sanchez,3,6,21
314,2.3,0,0,0,0,0,1,34.0,3.0,93720.0,Crystal,Chevalier,1,9,41
315,0.7,0,0,0,0,1,0,63.0,2.0,93437.0,Kenneth,Valero,3,37,45
316,0.3,0,0,0,0,1,0,24.0,3.0,90630.0,George,Bowyer,3,-2,51
317,1.6,0,1,0,0,1,0,57.0,1.0,95054.0,Bret,Anderson,2,31,165
318,4.2,0,1,0,0,1,0,40.0,2.0,91335.0,Gerald,Murphy,2,16,119
319,1.8,190,0,0,0,1,0,27.0,4.0,95670.0,Mark,Eyler,3,2,110
320,0.7,0,0,0,0,0,1,65.0,3.0,90034.0,Francisco,Morris,2,39,20
321,0.8,248,0,0,0,0,0,60.0,1.0,90266.0,Mary,Leblanc,2,34,64
322,4.4,82,1,0,0,0,0,44.0,3.0,92717.0,Vicki,Villanueva,2,20,101
323,3.9,0,1,1,1,1,0,63.0,1.0,92007.0,Robert,Davison,1,39,101
324,4.4,0,1,0,0,0,0,59.0,1.0,90034.0,Dolores,Oday,1,34,99
325,6.1,0,1,0,0,0,0,56.0,4.0,90089.0,Alaina,Fritz,1,30,158
326,1.9,0,0,0,0,1,1,54.0,1.0,95039.0,James,Whitehead,2,28,89
327,1.3,0,0,0,1,1,1,52.0,1.0,95616.0,Ruth,Pino,3,27,80
328,2.0,402,0,0,0,1,0,58.0,2.0,91330.0,Larry,Allen,1,32,114
329,0.5,0,0,0,0,1,1,60.0,3.0,94110.0,Sharon,Dix,2,35,49
330,6.33,0,0,0,0,1,0,28.0,1.0,90064.0,Alisha,Funk,1,4,191
331,1.0,0,0,0,0,1,0,54.0,4.0,92374.0,Freddie,Smallwood,2,30,78
332,1.0,0,0,0,0,0,0,32.0,3.0,94115.0,Isabelle,Ray,1,6,28
333,0.8,0,0,0,0,1,0,59.0,1.0,95630.0,Nancy,Lane,2,33,42
334,2.5,0,0,0,0,0,0,63.0,1.0,92407.0,Gregory,Johnson,1,38,140
335,1.3,0,0,0,0,1,0,48.0,1.0,95053.0,Bibi,Hicks,2,23,45
336,0.3,360,0,0,1,1,1,56.0,2.0,95827.0,Daniel,Dudley,1,32,122
337,2.6,0,0,0,0,1,0,36.0,3.0,95051.0,Janis,Reynolds,2,12,65
338,1.4,0,0,0,0,1,0,57.0,1.0,94117.0,Beverly,Easter,3,27,68
339,2.0,392,0,0,0,0,0,29.0,2.0,93657.0,Marcus,Brown,1,3,153
340,1.4,0,0,0,0,0,0,39.0,4.0,92110.0,Dorothy,Miller,2,13,89
341,2.6,0,0,0,0,1,1,59.0,1.0,93524.0,Donna,Graham,1,34,91
342,2.0,185,0,0,0,1,0,31.0,4.0,92038.0,Jake,Novack,2,6,55
343,3.3,0,0,0,0,0,1,43.0,2.0,91304.0,James,Goulet,1,19,118
344,0.67,103,0,0,0,0,0,35.0,1.0,93407.0,Emily,Arnold,3,5,22
345,1.4,138,0,0,0,1,1,54.0,3.0,92606.0,Joseph,Stoeger,3,24,63
346,0.5,78,0,1,0,1,0,51.0,4.0,92192.0,James,Martucci,2,27,12
347,2.7,0,0,0,0,1,0,44.0,3.0,90745.0,Consuelo,Garcia,2,19,50
348,1.6,0,0,1,1,1,1,25.0,2.0,94305.0,Judith,Matthews,3,0,43
349,6.6,0,1,0,1,1,1,40.0,4.0,95060.0,Frances,Schiller,1,15,173
350,3.0,132,1,0,0,0,0,26.0,2.0,93407.0,Norman,Owen,1,2,60
351,1.0,0,0,1,0,1,0,39.0,1.0,94301.0,Pedro,Patel,3,14,113
352,5.3,0,1,0,0,1,0,28.0,4.0,92182.0,Nancy,Best,2,4,155
353,1.0,0,0,0,0,0,1,52.0,4.0,92692.0,Larry,Detrolio,2,28,91
354,1.1,0,0,0,0,1,0,53.0,4.0,95818.0,Janet,Wolf,2,29,55
355,1.4,419,0,0,0,1,0,44.0,2.0,90277.0,Annie,Eddy,1,20,173
356,0.3,0,0,0,0,0,1,43.0,3.0,92101.0,Robert,Rappa,3,19,71
357,0.4,88,0,0,0,0,0,56.0,2.0,94704.0,Timothy,Wyman,3,30,24
358,2.0,81,0,0,0,1,0,38.0,1.0,94610.0,Philip,Rogers,2,14,42
359,4.33,0,0,0,0,1,0,30.0,2.0,94539.0,Isaac,Brazzle,1,6,141
360,1.9,0,0,0,0,1,0,32.0,1.0,93106.0,Robert,Moore,3,6,32
361,1.3,0,0,0,0,0,0,35.0,4.0,94539.0,James,Flores,1,10,55
362,7.5,0,0,0,0,1,0,43.0,2.0,90254.0,Paul,Hernandez,1,19,153
363,1.4,270,0,0,0,0,1,58.0,2.0,94590.0,Barbara,Szocki,1,32,113
364,1.7,0,0,0,0,0,0,25.0,2.0,92691.0,Cynthia,Gallegos,2,0,30
365,1.0,148,0,0,0,0,1,54.0,3.0,92028.0,Willie,Borne,3,24,29
366,6.8,466,1,0,0,1,0,57.0,1.0,90089.0,Robert,Pepin,2,32,174
367,0.3,0,0,0,0,1,0,50.0,1.0,92717.0,Margot,Todd,3,24,35
368,2.0,175,0,0,0,1,0,32.0,2.0,95054.0,Gloria,Laday,2,8,98
369,1.0,159,0,0,0,1,0,63.0,2.0,92054.0,Susan,Malley,3,37,30
370,2.5,0,0,0,0,0,1,31.0,2.0,95051.0,Althea,Lindsay,1,6,58
371,1.0,147,0,0,0,0,0,36.0,4.0,92101.0,Nancy,Duran,1,12,25
372,0.7,0,0,0,0,0,0,58.0,4.0,92029.0,Colin,Simpson,1,34,19
373,0.7,174,0,0,0,1,0,56.0,4.0,93105.0,John,Boshart,2,30,44
374,1.0,111,0,0,0,1,1,49.0,4.0,90291.0,Kelly,Miller,1,25,20
375,3.1,220,0,0,0,1,0,30.0,2.0,91941.0,Margaret,Basich,1,5,98
376,1.6,0,0,0,0,1,0,33.0,3.0,92346.0,Richard,Carleton,1,7,90
377,0.7,0,0,0,0,0,0,45.0,3.0,94304.0,Mary,Dodd,1,21,61
378,2.0,0,0,0,0,1,0,30.0,4.0,94402.0,Sandra,Daniel,2,5,40
379,2.1,0,0,0,0,0,0,47.0,2.0,94618.0,Cleveland,Mills,3,23,38
380,1.7,0,0,0,0,0,0,25.0,2.0,92093.0,Jeannette,Moon,2,0,28
381,1.5,0,0,0,0,1,1,63.0,1.0,94305.0,Audrey,Alexander,3,33,34
382,2.3,0,0,0,0,1,1,55.0,2.0,95616.0,James,Hill,3,29,73
383,2.0,0,1,0,0,0,1,65.0,4.0,94904.0,Sheila,Berman,1,41,133
384,0.2,0,0,0,0,1,0,44.0,1.0,94608.0,Felix,Barash,1,18,53
385,0.6,0,0,0,0,1,1,51.0,4.0,9307.0,Jacob,Garza,3,25,21
386,0.9,0,0,0,0,1,0,35.0,3.0,93943.0,Jerry,Lebron,1,9,40
387,1.7,0,0,0,0,1,0,30.0,4.0,95051.0,David,Guerrero,2,5,41
388,1.8,0,0,0,0,1,0,31.0,4.0,95482.0,Robert,Hardin,2,5,82
389,3.4,0,1,0,0,0,0,54.0,4.0,95814.0,Walter,Hamilton,3,30,100
390,7.0,0,0,0,0,1,1,45.0,1.0,90024.0,Patricia,Walker,1,20,155
391,0.2,0,0,0,0,1,0,45.0,1.0,92521.0,Ed,Robbins,1,19,45
392,0.3,0,0,0,0,0,1,58.0,3.0,94080.0,Brandi,Billington,3,32,9
393,1.8,0,0,0,0,1,0,54.0,4.0,91709.0,Brian,Clements,3,29,48
394,0.1,109,0,1,1,1,1,53.0,4.0,90095.0,Karen,Garlock,3,28,18
395,3.4,0,0,0,0,1,1,33.0,4.0,91311.0,Michael,Burkey,1,9,80
396,2.8,0,0,0,0,0,0,60.0,2.0,94509.0,Lillie,Jack,1,35,64
397,0.1,0,0,0,0,0,0,50.0,4.0,93023.0,Milan,Nelson,1,24,29
398,0.7,0,0,0,0,1,0,26.0,3.0,90503.0,Eleanor,Burnell,2,2,48
399,0.4,0,0,0,0,0,0,54.0,2.0,94608.0,Anna,Neumayer,1,30,23
400,0.2,0,0,0,0,1,1,28.0,4.0,90024.0,Victor,Barjas,1,3,84
401,6.6,0,1,0,0,1,0,36.0,3.0,94542.0,Dale,Patterson,1,10,179
402,1.5,112,0,0,0,0,1,29.0,4.0,95747.0,Harry,Farnsworth,2,2,30
403,4.9,133,0,0,1,1,1,54.0,1.0,91604.0,Joyce,Hunter,1,28,93
404,1.9,0,0,0,0,0,0,55.0,2.0,92647.0,Thomas,Thomas,2,30,39
405,0.5,182,0,0,0,0,0,61.0,3.0,92866.0,John,Vastardis,2,36,60
406,3.8,290,0,1,1,1,1,36.0,1.0,90245.0,Angela,Mccutchen,1,11,133
407,2.4,0,0,0,0,0,0,45.0,1.0,92354.0,Bryan,Mcginnis,1,19,125
408,1.8,0,0,0,0,1,0,64.0,1.0,93437.0,Franklin,Anderson,3,40,58
409,2.8,0,0,0,0,1,0,60.0,2.0,91745.0,Linda,Kyle,1,36,89
410,2.67,125,0,0,0,1,0,49.0,1.0,90019.0,James,Nicely,2,22,82
411,3.3,0,0,0,0,1,1,47.0,2.0,94111.0,Johnie,Sosa,1,23,110
412,2.3,0,0,1,0,0,0,60.0,4.0,92182.0,Ronald,Destephen,3,36,54
413,1.9,0,0,0,0,1,0,45.0,4.0,93311.0,Margaret,Torres,3,20,89
414,2.3,0,0,0,0,1,0,32.0,3.0,92407.0,Reba,Priddy,1,7,42
415,1.9,0,0,0,0,0,1,52.0,3.0,94309.0,Rebekah,Carney,2,28,41
416,1.0,124,0,0,0,1,0,35.0,4.0,93106.0,Lisa,Cha,2,8,38
417,0.4,0,0,0,0,1,0,40.0,2.0,94304.0,Sherry,Sahsman,1,15,85
418,1.0,0,0,0,0,1,0,53.0,4.0,90073.0,Amy,Rockwell,2,29,83
419,1.0,0,0,0,0,0,0,27.0,4.0,90089.0,Janine,Edwards,3,0,33
420,2.1,0,0,0,0,0,1,58.0,4.0,94501.0,Doris,Tedder,1,33,50
421,3.6,0,0,0,0,1,1,47.0,4.0,93105.0,Jessica,Dumas,3,22,58
422,3.1,0,1,0,0,0,0,28.0,4.0,92333.0,Annie,Pinard,2,3,115
423,6.3,0,0,1,1,1,0,46.0,2.0,91380.0,Vernon,Todd,1,20,145
424,7.5,0,0,0,0,0,0,43.0,2.0,95616.0,Aaron,Bluhm,1,19,161
425,0.2,0,0,0,0,0,0,56.0,1.0,92029.0,Karen,Nelson,1,30,38
426,0.8,0,0,0,0,1,0,28.0,4.0,90505.0,Trudy,Sanchirico,1,3,28
427,2.33,0,0,0,0,0,1,42.0,3.0,92182.0,Marc,Swoope,1,18,75
428,1.3,116,0,0,0,0,1,32.0,3.0,92521.0,Thomas,Schwartz,1,7,35
429,1.0,116,0,0,0,0,1,62.0,2.0,94720.0,Bobby,Wasilewski,1,38,24
430,0.1,0,0,0,0,1,0,37.0,4.0,94998.0,Mark,Rangel,2,13,78
431,1.3,161,0,0,0,1,0,51.0,1.0,94086.0,Rod,Antoine,3,26,113
432,2.1,224,0,0,0,1,0,39.0,3.0,94305.0,Patricia,Caplinger,1,13,75
433,5.7,0,0,0,0,1,0,43.0,1.0,91311.0,Donald,Wong,1,17,91
434,0.2,141,0,0,0,1,1,52.0,4.0,91330.0,Linda,Wiles,1,28,31
435,1.8,0,0,0,0,1,0,30.0,1.0,95819.0,Donna,Moher,2,6,45
436,0.8,0,0,0,0,0,0,52.0,3.0,94709.0,Michelle,Marcotte,1,26,80
437,1.4,112,0,0,0,1,0,61.0,3.0,92122.0,Kathleen,Mcneill,3,35,50
438,1.0,0,0,1,0,1,0,36.0,4.0,95825.0,Adrian,Beck,2,9,31
439,3.8,119,1,0,1,1,1,58.0,2.0,93943.0,Linda,Ray,2,32,113
440,0.6,0,0,0,0,1,0,47.0,4.0,94304.0,Virginia,Wallace,1,23,29
441,1.5,139,0,0,0,1,0,64.0,2.0,92626.0,Samuel,Finger,1,39,59
442,1.3,0,0,1,0,1,0,52.0,1.0,93555.0,Lauren,Nenno,2,27,43
443,3.0,115,1,0,0,1,0,58.0,1.0,95136.0,Sarah,Wordsworth,3,28,122
444,1.0,0,0,0,0,0,0,48.0,1.0,90509.0,Amy,Baldwin,1,24,29
445,0.0,0,0,0,0,1,1,64.0,2.0,93106.0,Mildred,Bunning,3,40,91
446,2.2,0,0,0,0,1,0,58.0,3.0,94590.0,Donn,Auker,3,32,65
447,1.0,0,0,0,0,0,1,47.0,1.0,93108.0,Rebecca,Lange,1,23,22
448,1.4,0,0,0,0,0,0,49.0,1.0,95134.0,Linda,Kelley,3,23,71
449,2.0,0,0,0,0,1,1,31.0,4.0,94588.0,Vanessa,Robinson,2,4,60
450,2.0,0,0,0,0,1,0,61.0,3.0,91706.0,Vanessa,Torres,3,37,60
451,0.3,0,0,0,0,1,1,51.0,1.0,95747.0,Guadalupe,Benefield,1,25,69
452,1.75,89,0,0,0,1,0,28.0,2.0,94132.0,Andrew,Ward,3,-2,48
453,0.2,0,0,0,0,0,0,39.0,3.0,94022.0,Ella,Hansen,2,13,21
454,2.8,0,0,1,0,0,0,54.0,4.0,92109.0,Claude,Whitley,2,28,53
455,0.9,0,0,0,0,0,0,50.0,3.0,94110.0,Shawn,Pitts,3,24,29
456,2.2,0,0,0,0,1,0,30.0,4.0,91107.0,Nadia,Mulvey,2,4,60
457,0.5,116,0,0,0,1,0,64.0,3.0,92068.0,Margaret,Wilcox,2,39,42
458,0.3,0,0,0,0,0,0,29.0,3.0,94303.0,Stephen,Racilis,3,3,69
459,1.0,0,0,0,0,1,1,48.0,1.0,95841.0,Bonnie,Reyes,1,24,20
460,3.0,458,0,0,0,0,0,35.0,2.0,91107.0,Archie,Brown,1,10,200
461,2.1,0,0,0,0,1,1,60.0,2.0,90277.0,Michael,Moore,1,36,141
462,3.7,0,0,1,0,0,0,55.0,2.0,92123.0,Thomas,Cook,1,30,81
463,8.3,0,1,0,0,1,0,29.0,3.0,91423.0,Ethel,Mcclish,3,4,183
464,5.5,0,1,1,1,1,0,48.0,2.0,94928.0,Thomas,Mohorovich,2,22,149
465,3.6,0,1,0,0,0,1,43.0,4.0,94305.0,Joseph,Macareno,3,19,83
466,1.9,172,0,0,0,1,0,66.0,1.0,94305.0,Jackie,Anderson,2,42,35
467,0.9,0,0,0,0,1,0,25.0,2.0,91342.0,Christopher,Shover,3,0,13
468,2.4,0,0,0,0,0,1,45.0,1.0,90232.0,Robert,Canfield,1,20,39
469,0.5,0,0,0,0,1,0,34.0,1.0,92634.0,Katherine,Stricklin,3,10,21
470,0.7,0,0,0,0,1,1,48.0,2.0,94609.0,Dena,Jackson,3,23,10
471,1.8,0,0,0,0,0,0,32.0,4.0,91006.0,Phyllis,Jimenez,2,6,84
472,0.1,161,0,0,0,1,1,50.0,4.0,91768.0,Brittany,Chien,1,24,30
473,0.3,156,0,0,0,1,0,43.0,4.0,90007.0,Kris,Zambrana,1,19,31
474,1.2,547,1,0,0,1,0,64.0,1.0,93955.0,William,Ansell,2,39,182
475,6.9,0,0,0,0,1,0,60.0,2.0,90028.0,Lori,Perry,1,34,114
476,6.1,0,1,0,0,0,0,43.0,3.0,92008.0,Jodi,Sanchez,2,19,152
477,0.8,0,0,1,0,0,1,60.0,1.0,92717.0,Bessie,Weller,2,34,53
478,0.4,78,0,0,0,1,0,64.0,4.0,95112.0,Roger,Abbenante,2,39,24
479,3.3,0,0,0,0,0,1,44.0,2.0,95060.0,Duane,Garrett,1,20,150
480,6.0,470,0,0,0,1,1,60.0,2.0,92154.0,Victor,Mellott,1,36,132
481,1.6,0,0,0,0,1,1,54.0,3.0,94998.0,Micheal,Barahona,3,29,68
482,1.2,0,0,0,0,0,1,33.0,1.0,94063.0,Robert,Scott,1,9,53
483,4.6,88,1,0,1,1,0,56.0,1.0,94022.0,Consuelo,Benson,2,32,173
484,1.0,0,0,0,0,0,0,29.0,3.0,90095.0,Rachel,Cole,2,5,30
485,0.2,0,0,0,0,1,1,25.0,2.0,95023.0,Jill,Frederick,1,1,113
486,0.8,0,0,0,0,1,0,60.0,1.0,95014.0,Angela,Robinson,2,34,15
487,3.7,304,0,1,0,1,0,55.0,2.0,92173.0,Jerry,Sloane,1,30,84
488,1.4,0,0,0,0,1,1,39.0,4.0,94117.0,Angel,Woodward,2,13,88
489,2.8,0,0,0,0,1,0,37.0,3.0,94122.0,Karen,Towe,1,13,43
490,2.1,0,0,0,1,1,1,53.0,2.0,91380.0,Geraldine,Maize,3,28,43
491,2.7,0,0,0,0,1,0,34.0,2.0,94303.0,Patricia,Nuno,1,10,90
492,0.3,104,0,1,0,1,0,42.0,4.0,92115.0,Raymond,Otoole,1,18,34
493,1.3,0,0,0,0,1,0,60.0,4.0,94596.0,Ellen,Moore,1,36,38
494,1.0,0,0,0,0,1,1,50.0,1.0,94720.0,Walter,Williams,1,24,173
495,8.0,0,0,0,0,1,0,41.0,2.0,92647.0,Desiree,Holloway,1,17,160
496,0.6,0,0,0,0,1,1,25.0,4.0,94545.0,Maye,Lalinde,2,0,44
497,0.4,0,0,0,0,1,0,50.0,2.0,94301.0,Erin,Long,3,24,83
498,2.6,0,0,0,0,1,0,48.0,4.0,90623.0,Ramona,Featherstone,3,22,94
499,2.1,0,0,0,0,0,1,32.0,1.0,95023.0,Debra,Prado,3,8,43
500,1.7,0,0,0,0,1,0,50.0,3.0,93108.0,David,Zurasky,2,25,42
501,0.3,0,0,0,0,0,0,59.0,2.0,92177.0,John,Robinson,1,33,34
502,1.9,0,0,0,0,1,0,50.0,3.0,90640.0,Andrew,Fillers,2,26,39
503,0.1,0,0,0,0,0,0,44.0,1.0,92833.0,Richard,Swanson,2,19,70
504,1.8,185,0,0,0,0,1,31.0,4.0,94022.0,Carolee,Caddel,3,5,39
505,2.0,0,0,0,0,1,0,40.0,3.0,94720.0,Sue,Tolliver,3,10,44
506,3.1,0,1,0,0,1,0,36.0,3.0,94305.0,Alicia,White,2,12,69
507,0.9,0,0,0,0,0,0,51.0,3.0,94608.0,Peter,Ezpeleta,3,25,44
508,0.1,0,0,0,0,1,0,64.0,3.0,91380.0,Gary,Rikard,3,40,32
509,0.7,0,0,0,0,0,0,47.0,2.0,95521.0,Lillian,Bienkowski,3,22,15
510,6.8,112,0,0,0,1,0,52.0,2.0,90503.0,Helen,Nance,1,28,118
511,1.3,221,0,0,0,1,0,51.0,1.0,95136.0,Marion,Hayes,2,26,62
512,2.2,0,0,0,0,0,0,31.0,4.0,94143.0,Gabrielle,Davidson,2,5,82
513,3.0,108,0,0,0,0,1,39.0,3.0,95035.0,Carolyn,Paiz,1,14,54
514,2.1,0,0,0,0,0,0,30.0,1.0,94607.0,Fannie,Hayes,3,6,48
515,0.3,0,0,0,0,1,0,27.0,3.0,91730.0,Patsy,Campbell,3,1,74
516,1.0,211,0,0,0,0,1,41.0,1.0,92780.0,Gerald,Verch,3,16,113
517,1.7,0,0,0,0,0,0,53.0,3.0,90009.0,Robin,Daniels,2,27,81
518,1.0,169,0,0,0,0,0,54.0,3.0,92834.0,Delores,Moses,2,27,43
519,1.8,0,0,0,0,1,0,28.0,1.0,92677.0,Junior,Person,2,4,34
520,2.5,105,0,0,0,1,0,34.0,1.0,95616.0,Julee,Hatfield,3,9,48
521,1.2,129,0,0,0,1,1,61.0,4.0,90024.0,Gregory,Cornett,2,37,54
522,1.4,0,0,0,0,1,0,48.0,4.0,92518.0,Mark,Trinh,2,24,75
523,2.8,224,0,0,0,0,0,36.0,1.0,91007.0,Richard,Thomas,1,11,72
524,0.9,0,0,0,0,0,0,56.0,4.0,93023.0,Darlene,Sapp,1,31,39
525,0.2,0,0,0,0,1,0,24.0,4.0,93014.0,Jennie,Williams,1,-1,75
526,2.8,179,0,0,0,0,0,64.0,2.0,94024.0,Luanne,Santos,1,38,79
527,6.33,271,0,0,0,0,1,26.0,1.0,93106.0,Jesse,Hicks,1,2,205
528,0.1,89,0,0,0,1,0,33.0,2.0,90027.0,Joseph,Robbins,1,8,65
529,0.2,378,1,0,0,1,0,64.0,4.0,90089.0,Marx,Mcaleer,1,39,122
530,0.8,0,0,0,0,1,0,39.0,1.0,95207.0,Heather,Sierra,2,15,82
531,0.2,0,0,0,0,0,1,54.0,2.0,91706.0,Tammi,Gutierrez,1,30,21
532,2.1,0,0,1,1,1,1,32.0,4.0,90401.0,Maria,Starr,3,6,50
533,2.8,113,0,0,1,1,1,62.0,2.0,94305.0,Juan,Mcclane,1,37,39
534,1.9,0,0,0,0,0,0,27.0,1.0,92807.0,Wanda,Streets,1,2,101
535,0.6,0,0,1,0,0,0,53.0,2.0,93117.0,Chester,Johnson,3,28,41
536,0.3,0,0,0,0,1,0,51.0,1.0,94143.0,Brandy,Thomas,1,25,132
537,2.4,176,0,0,0,1,0,25.0,3.0,92173.0,Lori,Tran,2,-1,43
538,4.9,0,1,0,0,1,0,44.0,1.0,90717.0,Larry,Davis,3,20,131
539,0.4,76,0,0,0,0,1,31.0,1.0,94534.0,Shirley,Roggenbaum,2,5,11
540,0.3,117,0,0,0,0,0,57.0,1.0,94720.0,Alma,Sutter,3,32,21
541,2.3,314,0,0,0,1,0,25.0,4.0,94010.0,Albert,Looney,3,-1,109
542,4.33,0,0,0,0,0,0,30.0,2.0,95014.0,Robert,Jimenez,1,6,141
543,0.1,0,0,0,0,1,0,40.0,3.0,94709.0,Timothy,Lee,1,14,81
544,2.4,90,0,0,0,0,1,63.0,3.0,94704.0,Emmett,Hooks,1,38,54
545,7.8,0,0,0,0,1,0,35.0,2.0,91614.0,Fannie,Moses,1,10,164
546,0.3,87,0,0,0,0,0,43.0,4.0,94303.0,Rebecca,Coffey,1,19,28
547,2.6,203,0,1,0,0,0,27.0,3.0,94025.0,Sylvia,Miles,3,2,68
548,2.0,180,0,1,1,1,1,44.0,3.0,94132.0,Susan,Peterman,3,14,44
549,1.4,0,0,0,0,1,1,49.0,1.0,94117.0,Rudolf,Sanchez,3,23,61
550,1.3,0,0,0,0,0,1,61.0,3.0,94110.0,Francis,Larson,2,36,35
551,0.3,0,0,0,0,1,1,60.0,3.0,94301.0,Reginald,Christian,2,34,54
552,0.1,0,0,0,0,1,1,59.0,1.0,93118.0,Jacob,Miller,1,34,14
553,2.2,230,0,0,0,1,0,28.0,4.0,90024.0,Zachary,Crane,1,3,52
554,0.3,0,0,0,0,0,0,52.0,2.0,91330.0,Cristina,Starke,1,28,101
555,7.2,0,0,0,0,1,0,28.0,2.0,94720.0,Joe,Jones,1,2,149
556,0.8,137,0,0,1,1,1,34.0,4.0,92037.0,Ronald,Liaw,1,8,35
557,0.3,129,0,0,0,1,0,60.0,3.0,93105.0,Susan,Jun,3,34,21
558,1.9,0,0,0,0,0,1,39.0,2.0,95039.0,Nathan,White,1,15,118
559,2.0,0,0,1,0,0,0,30.0,4.0,95064.0,Dorothy,Harper,2,5,38
560,0.2,138,0,0,0,1,0,49.0,4.0,95818.0,Karina,Brooks,1,25,24
561,3.7,0,0,0,0,1,0,43.0,1.0,93943.0,Jeffrey,Dube,3,18,59
562,1.67,0,0,0,0,1,0,63.0,4.0,94234.0,Robert,Shaw,3,33,41
563,0.8,0,0,0,0,1,1,28.0,1.0,94035.0,Bobby,Gjelaj,2,3,85
564,1.0,0,0,0,0,1,0,51.0,4.0,94608.0,Michael,Young,1,27,12
565,0.6,152,0,0,0,0,0,33.0,1.0,94904.0,Rosa,Foster,3,7,32
566,0.8,0,0,0,0,1,0,55.0,3.0,90210.0,Rafael,Risner,1,29,79
567,3.6,0,1,0,1,1,1,53.0,3.0,95060.0,Miquel,Hunter,3,28,175
568,0.9,0,0,0,0,0,0,34.0,3.0,95112.0,Rebecca,Ashton,1,8,28
569,0.1,161,0,0,0,1,1,34.0,2.0,92101.0,Megan,Bagby,1,9,41
570,2.1,185,0,0,0,0,0,40.0,3.0,95136.0,Robert,Vassel,1,14,70
571,6.5,485,1,1,1,0,0,49.0,3.0,94928.0,Jennifer,Scruggs,2,25,161
572,2.2,0,0,0,0,1,0,35.0,4.0,94143.0,Stephan,Long,2,9,53
573,3.4,0,0,0,0,0,0,39.0,1.0,92333.0,Charles,Reach,1,15,128
574,1.0,0,0,0,0,1,1,55.0,3.0,95020.0,Robert,Carmona,2,28,50
575,2.0,0,0,0,0,1,1,29.0,2.0,94709.0,Philip,Williams,2,5,80
576,2.7,0,0,0,0,1,0,54.0,1.0,91107.0,Hyman,Cannon,2,30,93
577,0.3,0,0,0,0,0,1,25.0,3.0,92870.0,Timothy,Sanchez,3,-1,48
578,6.8,0,0,0,0,1,0,52.0,2.0,94043.0,Eugene,Polson,1,28,149
579,2.5,0,0,0,0,1,1,46.0,3.0,92124.0,Mary,Downs,2,19,49
580,2.7,0,0,0,0,1,0,57.0,1.0,93524.0,Dora,Mann,2,33,88
581,0.4,0,0,0,0,1,1,52.0,4.0,90049.0,Tara,English,3,22,22
582,2.2,0,0,0,0,1,1,28.0,4.0,94521.0,Gina,Taylor,1,3,55
583,0.7,155,0,0,0,0,0,44.0,1.0,95678.0,Clarence,Delaney,3,18,72
584,1.7,0,0,0,0,1,0,24.0,2.0,95045.0,Nicholas,Levine,2,-1,38
585,3.4,300,0,0,0,1,0,40.0,1.0,91604.0,Tamara,Stevens,1,16,114
586,4.0,0,0,0,0,1,0,34.0,4.0,92653.0,Mary,Valladares,3,4,83
587,0.4,0,0,0,0,1,1,39.0,2.0,94305.0,David,Smith,1,14,101
588,4.9,272,0,0,0,1,0,50.0,1.0,93305.0,Gordon,Gardner,1,24,94
589,2.5,0,0,0,1,1,1,41.0,2.0,93117.0,Kevin,Northcraft,1,17,40
590,6.0,0,0,0,0,0,0,31.0,1.0,92821.0,George,Brison,1,7,128
591,2.1,0,0,0,0,1,0,29.0,4.0,94612.0,Carmella,Johnson,3,3,39
592,1.0,0,0,0,0,1,0,30.0,1.0,92037.0,Kenneth,Spriggs,1,5,51
593,2.0,0,0,1,1,1,1,44.0,4.0,95051.0,Gladys,Horton,3,20,79
594,2.2,0,0,0,0,1,0,33.0,4.0,90025.0,Curtis,Harrison,2,7,48
595,0.0,144,0,0,0,0,0,50.0,1.0,94143.0,Peggy,Badger,1,26,85
596,1.8,94,0,0,0,1,0,42.0,1.0,92121.0,Brittany,Arocho,1,18,41
597,3.5,0,1,0,0,1,0,48.0,1.0,94022.0,James,Kedzierski,3,22,152
